Feat1,Feat2,Feat3,RMSE,MAE,MAPE_pct,R2
Crest,Bandwidth_Hz,PeakToPeak,498.288725528305,390.925761427287,49.6144459532706,0.0734859333809563
Crest,Kurtosis,BandE_0k_5k,499.075388901821,391.623124518019,58.231465546181,0.0705581929916146
PeakAmp,Kurtosis,BandE_5k_10k,499.246550301715,385.885439063679,45.4819232366273,0.0699205665170239
Crest,ZeroCrossRate_Hz,PeakToPeak,499.50913478268,409.231147037637,57.0251113130994,0.0689419372146249
BandE_5k_10k,TotalEnergy,SpectralCentroid_Hz,500.772132494432,363.322792501422,51.5137088844763,0.064227665663277
PeakAmp,ZeroCrossRate_Hz,Skewness,501.834127627482,367.415972639681,45.9273400836421,0.0602544436391405
Crest,HighLowBandRatio,SpectralCentroid_Hz,503.917825045832,401.522763016472,60.3715386460648,0.0524342873296548
Kurtosis,BandE_5k_10k,PeakToPeak,504.122993473614,384.942803038023,48.9521006243627,0.0516625339420037
PeakAmp,Bandwidth_Hz,Skewness,504.186239249499,380.879673774583,49.407040256981,0.0514245678029026
Crest,ZeroCrossRate_Hz,TotalEnergy,504.207256307488,396.265561457073,52.8783529708052,0.0513454832153608
Crest,PeakAmp,BandE_0k_5k,505.191274897757,403.462838228388,51.3322189303667,0.0476390526599144
Crest,BandE_0k_5k,Skewness,505.423844772652,393.675424713687,52.7065690288292,0.0467619929794884
BandE_5k_10k,BandE_0k_5k,TotalEnergy,506.544885165662,374.120870293303,53.2768335718828,0.0425287007449123
Crest,ZeroCrossRate_Hz,Bandwidth_Hz,506.870863080554,401.902498980736,55.9743249608328,0.0412959771119279
Kurtosis,ZeroCrossRate_Hz,TotalEnergy,506.935958989502,411.333769393696,62.5865124131791,0.0410497143189927
Crest,Kurtosis,TotalEnergy,507.088353470638,389.246850765484,61.351270691979,0.0404730706832259
PeakAmp,Kurtosis,Skewness,507.177399836857,376.459815545451,55.3224319723315,0.0401360489877332
PeakAmp,ZeroCrossRate_Hz,BandE_0k_5k,507.544114167021,386.683233077012,47.008923047866,0.0387474890039391
PeakAmp,ZeroCrossRate_Hz,Bandwidth_Hz,508.276894083931,385.642698334852,48.8050932584756,0.03596981902971
Crest,Kurtosis,BandE_5k_10k,508.418656459622,385.97326999981,59.9651467539179,0.0354319930199158
PeakAmp,BandE_0k_5k,Skewness,511.937780606537,404.816983434558,53.1666737610029,0.0220328694456202
BandE_5k_10k,PeakToPeak,Skewness,512.200228138023,374.263026106224,51.1095042114592,0.0210298926803013
ZeroCrossRate_Hz,SpectralCentroid_Hz,Skewness,513.485520131138,397.859144334975,53.3691676735326,0.0161105619789798
HighLowBandRatio,ZeroCrossRate_Hz,SpectralCentroid_Hz,514.536240224116,386.5880102335,50.3313707673367,0.0120798734379114
Crest,BandE_5k_10k,SpectralCentroid_Hz,515.45677817084,391.062300123362,53.6562890403812,0.00854180790679437
ZeroCrossRate_Hz,TotalEnergy,SpectralCentroid_Hz,516.040414632607,403.675286700553,55.6308455768623,0.0062953392578885
Kurtosis,ZeroCrossRate_Hz,BandE_0k_5k,516.274272875475,408.015378504779,64.0426333177323,0.00539448469132908
BandE_5k_10k,PeakToPeak,SpectralCentroid_Hz,516.696425475117,390.252818373337,51.4503646325108,0.00376726059742549
